CUMUN,LON,LAT
03100,-0.0738824295824352,38.7391885373355
03101,0.0342866156461623,38.794655720335
03102,-0.113146426413804,38.8421123138572
03103,-0.373494521232022,38.6581462395971
03104,-0.776710801022044,38.4819146073304
03105,-1.03445026502528,38.4033209468675
03106,-0.331583923264015,38.7922854032537
03107,-0.148268478821175,38.625092593219
03109,-0.849483498390676,38.1058320072654
03110,-0.0509208737180886,38.8307983596692
03111,-0.909555603024472,38.1160016971768
03112,-0.339469160805671,38.5713624516962
03113,-0.719207070823032,38.0852641016073
03114,-0.907852786871644,38.355161501394
03115,-0.0668349870461704,38.8181309619856
03116,-0.910473682084689,38.5078131063676
03117,-0.0288569749394386,38.8156883038925
03118,-0.691540172742902,38.1261745886226
03119,-0.432953007930794,38.4007600771894
03120,-0.793051052479375,37.9770506280841
03121,-0.554253659570174,38.2027461186879
03122,-0.520179488107729,38.398864079984
03123,-0.820604029560252,38.5384162215425
03124,-0.278796331509254,38.6179523763822
03125,0.0445373156285908,38.7344858069417
03127,-0.0965777672972921,38.7071835077916
03128,0.11842058089633,38.7085590231053
03129,-0.594319546683942,38.5214790226069
03130,-0.249363986241763,38.7615642372145
03131,-0.07381937555319,38.8037929169914
03132,-0.411477855418465,38.6048484961038
03133,-0.681504263668441,37.9848964615513
03134,-0.25219437312206,38.7875420390311
03135,-0.17041802704584,38.8004769434345
03136,-0.232131218890688,38.8296081456947
03137,-0.130877566424528,38.775058299464
03138,0.00412161678106037,38.8469387884836
03139,-0.227049186651964,38.5126577784785
03140,-0.867250718100942,38.635795296226
03901,0.0177902633778719,38.8547345821101
03902,-0.796840497561324,37.869342451463
03903,-0.758060818399401,38.0277688392732
03904,-0.83747446738642,38.1812743095532
04001,-2.76676566539202,37.1623990653271
04002,-2.82615801787316,37.1306079002902
04003,-3.01504864611921,36.7514150658371
04004,-2.16072313711257,37.2848469627896
04005,-2.62850298293312,37.0624918203316
04006,-2.14726430326229,37.4042118164408
04007,-2.99037593478666,36.938679452329
04008,-2.62345355186453,37.3136030152105
04009,-2.25505295867513,37.2340736706383
04010,-2.56062389772295,36.9940088018949
04011,-2.57176038194519,36.9506829253022
04012,-2.60374170783764,36.9498529679424
04013,-2.44408821472391,36.8449024459118
04014,-2.80210545152738,36.9643932992862
04015,-2.56958189098181,37.0192972121039
04016,-1.94704102427883,37.2456753468945
04017,-2.08405400486783,37.3531014409825
04018,-2.4161406761885,37.3566467505099
04019,-2.476933017015,37.2520372099638
04020,-2.99462059585008,37.0551937353016
04021,-2.44764400587917,37.3145680383768
04022,-1.99288857714973,37.1772971001404
04023,-2.80860438196988,37.0437968538953
04024,-2.46757172175487,36.9212415141225
04026,-2.22603800153804,37.2352182324458
04027,-2.2173768251378,37.202932308312
04028,-2.67504842632695,36.9361201440017
04029,-2.94470451683394,36.8362661194711
04030,-2.73421892752921,36.9965651414216
04031,-2.18017058100682,37.3496536758783
04032,-1.90444412044963,37.0002154146206
04033,-2.45143245610535,37.1797342973041
04034,-2.18533863291585,37.2490425157011
04035,-1.84899955736256,37.3062115331378
04036,-2.27185038603581,37.2638678617452
04037,-2.28333023824379,37.6072034775301
04038,-2.84671737560217,36.8353649583375
04041,-2.59650085530669,36.8756255277238
04043,-2.69880240105905,36.8763168467543
04044,-2.26752823913922,37.3654199443964
04045,-2.84726997363218,37.1763915157444
04046,-2.85489156616464,36.9749123671939
04047,-2.50269376254662,36.9554010218795
04048,-1.95125036431475,37.1599275302467
04049,-1.8281765900439,37.1835627758593
04050,-2.55677187202709,37.1498976458128
04051,-2.62817366485155,36.9477042130188
04052,-2.4470001769656,36.8822483591553
04053,-1.93878493947313,37.4140499415807
04054,-2.6462459340214,36.9819895368881
04055,-2.68629095933578,36.9663781012975
04056,-2.34383085499034,37.2878484988198
04057,-2.89601769460258,37.0029006479132
04058,-2.23060662027612,37.2930461821321
04059,-2.07244113237528,37.2256958540102
04060,-2.15426129979166,37.0418998678999
04061,-2.44187946997639,37.4382331199962
04062,-2.29994452289128,37.3249207781684
04063,-2.23966589974603,37.7499181023806
04064,-1.86528846887338,37.1250175996896
04065,-2.65860796868742,37.13495379057
04066,-2.15674329532403,36.9143870452061
04067,-2.76120990467854,37.0615313863943
04068,-2.48800632237741,37.1728776028019
04069,-2.29847860965982,37.3591704298642
04070,-2.28512758491631,37.4959508030512
04071,-2.77102291620166,36.964613286259
04072,-2.22996649253256,37.4108888686377
04073,-2.94921208875223,37.0486138786237
04074,-2.42004371627917,36.9279158153006
04075,-1.73434376701857,37.4068917040668
04076,-2.35860317474651,37.3468049084918
04077,-2.69376712693364,37.0001812447736
04078,-2.4400965304776,36.9710963963581
04079,-2.60488673520419,36.7802750014227
04080,-2.58022257465131,37.0374856969332
04081,-2.52227062958735,36.991328064
04082,-2.33464660365274,37.1888533895973
04083,-2.54577305510581,37.3364135806136
04084,-2.39392298467644,37.2941090215752
04085,-2.39039931797199,37.4171415825578
04086,-2.10887512096302,37.099108283924
04087,-2.38079266498578,37.3175102527874
04088,-2.36009842716972,37.0660390875303
04089,-2.06242783336839,37.4801834143254
04090,-2.28341204510207,37.1892773053387
04091,-2.65378561611134,36.9209797879866
04092,-2.46159463281058,37.3736750933828
04093,-1.91916868502155,37.1334587109352
04094,-2.26220705591693,37.0290425151944
04095,-2.18680925957389,37.1765825315856
04096,-2.34894717821221,37.3928850638198
04097,-2.39935982955022,37.1968411118284
04098,-2.11519574640903,37.7375367821862
04099,-2.07341011418076,37.636456938856
04100,-1.86448684639186,37.2420760542758
04101,-2.40830402519498,36.8930825346649
04102,-2.64206699056162,36.8031106626086
04103,-2.03264287744021,37.356350996833
04901,-2.72087867171301,37.1600010906099
04902,-2.80365285644225,36.7617971256578
04903,-2.6876572445448,36.7620598528786
05001,-4.6008810340616,40.9432352216107
05002,-4.65387104052211,40.3081925804121
05005,-4.88497625622712,40.834438331737
05007,-5.42763379526371,40.3750642542221
05008,-4.80312756382175,41.0427638978738
05010,-5.40253338893672,40.4166393292379
05012,-5.06231132919793,40.5781958919039
05013,-5.08301638353736,40.2766984179365
05014,-5.09882532572786,40.206273633903
05015,-5.37134469832936,40.5864210348778
05016,-4.72726909579314,41.0492326044824
05017,-4.8329528726136,40.7845450824357
05018,-5.38674135464743,40.3877014414985
05019,-4.68680882831609,40.6533007879528
05021,-5.52202705534586,40.3557171067673
05022,-4.59549607618237,40.445110979858
05023,-4.93032521870607,41.0561500438704
05024,-5.63260230612795,40.3860903608534
05025,-5.31871380477044,40.5488531350854
05026,-4.97460681017154,41.0412476901626
05027,-4.76634745623508,40.8012737877205
05029,-4.93740914496151,40.9721369956653
05030,-4.59313011148204,40.697369082394
05033,-5.11506523919745,40.8202824383359
05034,-4.98692861050985,41.1419161626265
05035,-4.64461409404907,40.8746822395862
05036,-4.73888739032231,40.915722602074
05037,-5.40988077489336,40.2894024839889
05038,-5.25007913229303,40.548502546895
05039,-4.92756339494239,40.7578862146955
05040,-4.84165091506953,40.7376658793924
05041,-4.77797162925239,40.3881070115122
05042,-4.83492233303943,40.935184612465
05043,-4.96572251956328,41.001490748409
05044,-5.20363378486504,40.6936087858916
05045,-4.80778977669591,40.9020250415854
05046,-4.90536937660216,40.9964961805299
05047,-5.25418578516124,40.1625921961917
05048,-4.96013827208701,40.9558359503188
05049,-4.73199112909924,40.7366942837788
05051,-5.56072374056701,40.3542837593959
05052,-5.17903621300744,40.5255243202077
05053,-4.82030293864362,40.6645346069213
05054,-4.77302840743272,40.2997485248612
05055,-4.5755888016053,40.3316995613487
05056,-4.90728200619002,41.0794015776345
05057,-4.45452474781033,40.4541880386974
05058,-5.05280393870984,40.4561691118609
05059,-4.98814607044251,40.7003370354569
05060,-5.01890248084646,40.9691529012008
05061,-4.75759784353182,40.6440753668753
05062,-4.92928061497085,40.8847741627382
05063,-5.36219602308656,40.550951548012
05064,-4.8818362201078,40.9254861532368
05065,-4.97238171701249,40.8592250012056
05066,-5.02928301250825,40.2959926128736
05067,-4.94949611126607,40.7207291133073
05069,-4.85354230272756,40.9646291805733
05070,-4.80212589226606,41.0848034564795
05072,-4.66694115150636,41.0166290205427
05073,-5.08377819939201,40.9418565201701
05074,-4.95877194499343,40.9250411753616
05075,-4.65738199115738,40.2360286153646
05076,-4.7518440786654,40.6198222615424
05077,-4.89652768557856,40.9736232506446
05078,-4.91179811243331,41.0245730321885
05079,-4.91197096632974,40.7020393582879
05080,-5.14395355524818,40.7040985899852
05081,-5.11624764030862,40.4536735082802
05082,-4.86963497183292,40.2731147121073
05083,-4.77805632146479,40.5860453275784
05084,-5.59444878819682,40.415818219506
05085,-5.59292722461251,40.2799960920051
05086,-5.12765647259347,40.8712809560357
05087,-4.72924322176676,40.8277536247145
05088,-4.96872173558031,40.7619674360783
05089,-5.14347936475795,40.217981902389
05090,-4.65287286383632,40.9677254103495
05092,-4.71873945238708,40.8550588355705
05093,-4.54021875556096,40.586537429856
05094,-5.04384656610147,40.8035184616271
05095,-4.60764830931035,40.2291076461871
05096,-4.9682156475327,40.517125783741
05097,-5.47076336525943,40.4329836442417
05099,-5.1101493631262,41.0702147372168
05100,-5.12903524918816,40.2617096689405
05101,-4.9871993809714,40.4043430271512
05102,-4.40301226884982,40.509823926437
05103,-5.4095135462532,40.4599067054289
05104,-5.2035866482735,40.369359108246
05105,-5.1751476795236,40.3257706818839
05106,-5.06665568472138,40.3910105824829
05107,-5.10550830688492,40.6804744729662
05108,-5.56564256484527,40.4117574498453
05109,-4.85351390146997,41.0032061090597
05110,-4.93850801634086,40.1920205134628
05112,-5.53476119146137,40.3971587411073
05113,-5.47419392385779,40.3367337992355
05114,-5.03166685735607,41.0980030117898
05115,-4.55660922145433,40.8158489786257
05116,-5.35109387685247,40.5173318040061
05117,-5.02300935015163,41.0087807565056
05118,-5.14882055659897,40.7951847753443
05119,-5.07268693271717,40.6707114644869
05120,-4.82606691065664,40.7118557904018
05121,-4.78133566676036,40.6812786373188
05122,-5.35729203549338,40.6285253823326
05123,-4.5559576657077,40.7074073630122
05124,-5.60316572047886,40.451453080214
05125,-5.01392195276165,40.4997797328372
05126,-5.31164926822951,40.5060448955419
05127,-4.83198805732971,40.2853666756732
05128,-4.6790122428292,40.7649978679636
05129,-5.4007490806928,40.5563823793676
05130,-4.82269787835109,40.5555540007249
05131,-5.08543674285089,40.7363946773696
05132,-4.93541309318501,40.1494363035096
05133,-4.78910082848505,40.7695263810644
05134,-4.94405688906216,41.115092126892
05135,-5.0213341138873,40.5970847972341
05136,-5.03624176071016,40.708365128718
05138,-4.90461947526336,40.5973920690909
05139,-4.93997531199412,40.815791087262
05140,-4.89122374274952,40.867742349059
05141,-4.81683793042208,40.6361666621569
05142,-5.03212111977923,40.9225946470547
05143,-5.03221805641412,40.5407654782091
05144,-5.46999124946886,40.5738904421706
05145,-4.95870704715565,40.6743178174669
05147,-5.06158297164234,40.8497434184773
05148,-4.99492453343668,40.5371933976789
05149,-4.87205889289991,40.8805739475289
05151,-5.16267427145159,40.4878468907443
05152,-4.76537940208654,40.996812793791
05153,-5.55711872936096,40.2695077075835
05154,-5.08914440222449,40.4206804555384
05155,-5.2603184656086,40.4617681165672
05156,-4.48920101353496,40.3392141397029
05157,-4.94662138230879,40.4551217968089
05158,-4.74743286999622,40.4624319398284
05159,-5.50481411784968,40.2430972002471
05160,-4.92333918232882,40.3906608869531
05161,-4.4433082163121,40.5958992493208
05162,-5.27739755023993,40.3250138951459
05163,-4.69794640625348,40.3929876692391
05164,-4.91890043049603,40.4240679914947
05165,-5.11695494765518,40.3494568403057
05166,-4.83592829191638,40.4398733527782
05167,-4.87320829843745,40.3583405841154
05168,-4.34057739468473,40.6053266378771
05169,-4.85573447655711,40.4099518343969
05170,-5.5369690668487,40.3219466956942
05171,-5.65210935378273,40.4290812534898
05172,-4.84381292455561,40.5920422796213
05173,-4.51226131664396,40.7262210364339
05174,-4.65840032752154,40.9927926938368
05175,-4.77222377306714,40.8502275224915
05176,-4.86487185531664,40.630770380214
05177,-4.64607118395755,40.9189654681141
05178,-4.76346509912258,41.1113411596324
05179,-4.84150524190491,40.8763781914516
05180,-4.9904199227147,40.7931919025227
05181,-5.26702520633331,40.6438636362431
05182,-4.90897233654557,40.2433217408437
05183,-4.78414110614847,40.937165890527
05184,-4.22687235452762,40.6486231225871
05185,-4.72186107266018,40.7959908533752
05186,-5.33529702708602,40.4700883686004
05187,-4.70835766981271,40.319208573823
05188,-5.08803337971619,40.5745678227383
05189,-5.16218492830593,40.1712332592031
05190,-4.66761051355248,40.8022233294269
05191,-5.07621362095806,40.5413312939308
05192,-5.63253144945992,40.2721002979288
05193,-5.0669925459265,41.0218984305513
05194,-4.80143154268737,40.8373548015502
05195,-4.75498243691571,40.539595909459
05196,-5.01217382282144,40.8839811187069
05197,-4.80636706775519,40.6110268495459
05198,-5.0800044561004,40.8879697072298
05199,-5.67285471124307,40.3917952346908
05200,-5.37634981864394,40.4897230143113
05201,-4.48330420212763,40.5384742582086
05204,-4.5857246634884,40.8933100021507
05205,-4.88117989011454,40.6788949701951
05206,-4.63129036046365,40.7400703961019
05207,-4.96148095130567,40.2836961982119
05208,-4.89519864477931,41.0981059347901
05209,-5.11381059199406,40.7640194122359
05210,-4.83240304540644,40.8224015403501
05211,-4.67625178570472,40.4675164579688
05212,-4.84508244431851,40.468429960947
05213,-5.06278086284355,40.6383896536289
05214,-5.49663963212143,40.3760069131146
05215,-5.17664344055466,40.4271245139937
05216,-5.04388156149839,40.3601292264972
05217,-5.27908375884472,40.4915935113775
05218,-5.27239184331947,40.6926528825206
05219,-4.74367381869159,40.8925198336243
05220,-4.86982279676148,40.7938035550039
05221,-5.01428559269258,40.2206360960002
05222,-4.60034386533174,40.5312953318743
05224,-4.93831765049634,40.6004102197397
05225,-5.41527318648821,40.5069406583304
05226,-5.45495996002879,40.3863315548382
05227,-4.54977418971834,40.3050685843831
05228,-5.33870762231496,40.4272313867535
05229,-4.64034375296003,40.7968941131808
05230,-4.90129480063435,40.7876335460358
05231,-4.80358476618994,40.9643360046614
05232,-4.78625994900105,40.6301487128676
05233,-4.90880510545548,40.3280338529151
05234,-4.93718967133677,40.7937183783741
05235,-4.84300513250598,41.0773007782682
05236,-5.64671303406911,40.3306874235294
05237,-5.00895868605163,40.743361511645
05238,-4.91459457007345,40.5404938812832
05239,-4.86714917526949,40.5089143007411
05240,-4.59607491474139,40.2946708749094
05241,-4.50566291430737,40.4057021524139
05242,-4.71258565997902,40.9492647021064
05243,-4.5841007491568,40.7550965998386
05244,-5.50530003213042,40.3071981079866
05245,-4.60959698000866,40.603825432564
05246,-5.27421036638594,40.5655715012043
05247,-4.96563676612438,40.6078043349589
05249,-5.57472250565402,40.3142277789552
05251,-5.12979726169132,40.613492023479
05252,-5.01452876019073,40.6678782783312
05253,-4.65720406342728,40.8378787207515
05254,-4.60367582107772,40.8471844348753
05256,-4.88078791740596,40.7504566566307
05257,-5.21190950337421,40.4903446408703
05258,-4.69921529032763,40.8869776678538
05259,-4.86562662186462,41.0421497726349
05260,-5.19224885794799,40.5840274661063
05261,-5.44182576642924,40.477223797012
05262,-4.98614362248387,40.3275005584041
05263,-5.09894361259103,40.529752967915
05264,-4.92576721716831,40.8518171426531
05265,-5.0031929495275,40.820775150641
05266,-5.31704250049202,40.60422822429
05267,-5.31458129643025,40.3084778573816
05901,-5.2416204995013,40.3563354191465
05902,-4.46182381556225,40.7171304538705
05903,-5.33471480273001,40.6682397030554
05904,-5.37409030980694,40.3459763234452
05905,-4.82309716798919,40.3704855771961
06001,-5.59442657467438,39.0711367415411
06002,-6.47692657524816,38.6477034747003
06003,-5.87116151715415,38.2480895945536
06004,-6.24545221621347,38.7501667088007
06005,-6.80566001346737,38.7090917729105
06006,-6.97036256763867,39.2278680844546
06007,-7.10920081968424,38.5083280835387
06008,-6.47635514901598,38.3995722915409
06009,-6.33385243872452,39.056648739882
06010,-6.83863879628987,38.6106006244608
06011,-6.40813391030823,38.6839504071418
06012,-6.45508924146375,38.8507420532721
06013,-6.48783349177724,38.3389824395454
06014,-5.67375856035559,38.2556366029084
06015,-6.95922438576388,38.877492162432
06016,-6.85515308648848,38.5082832436998
06017,-4.89300236107914,38.9235379811526
06018,-5.45076581556166,38.6732352709979
06019,-5.83055113753478,38.2769260180166
06020,-6.20347837217627,38.304624351596
06021,-6.53575147440266,38.1639851527995
06022,-6.58372280063699,38.3783263570939
06023,-5.25102394841697,38.7489808227487
06024,-6.40998529350596,38.0888949471531
06025,-6.38244284215492,38.8828790812629
06026,-6.33854446720211,38.0725814796592
06027,-6.31206981549006,38.3163502475947
06028,-5.62894057470461,38.8612618385209
06029,-5.80318031679515,38.5050221762034
06030,-5.03743274011547,38.7955751147311
06031,-6.34462813829685,39.1484805583909
06032,-6.33625265312378,39.021175030164
06033,-5.29162597329692,39.2168817544069
06034,-5.94507141417217,38.2272446359968
06035,-5.08762479704162,39.3113372047441
06036,-5.54016008285538,38.7408664016015
06037,-7.19369171637964,39.2247925979591
06038,-6.43816191256241,39.1413531363156
06039,-5.64326770201831,38.9353798875565
06040,-6.65448398480134,38.7287835445924
06041,-6.10042819913898,38.8253370927717
06042,-7.264145662834,38.5436555679335
06043,-6.2783756974842,38.8603584825567
06044,-5.86830915819749,38.9699596466247
06045,-6.70366762840167,38.7127321148932
06046,-6.43562469154559,38.9511173315935
06047,-5.60060634401071,38.6530199303271
06048,-5.36928035337523,38.9583647311351
06049,-6.54870291602818,38.4978724122115
06050,-6.63524311910196,38.1806264460298
06051,-4.90348370003048,39.1309109677498
06052,-6.30906643502257,38.2362649550881
06053,-5.93283995655228,38.1030083049994
06054,-6.44252510419125,38.5313937573586
06055,-6.53363852108576,38.0670377111834
06056,-5.00523528284337,39.0756464777939
06057,-5.00176152600735,38.8888622201359
06058,-6.48351296966169,38.9349565897764
06059,-5.59501122759488,38.3080621577102
06060,-6.09116019565081,38.8741141230114
06061,-5.79965804216959,38.8701079611932
06062,-4.8332019550833,39.3444739255133
06063,-5.0277862658881,39.205254503365
06064,-5.78112683336982,38.6461658786504
06065,-5.97208621532618,38.332896060642
06066,-7.00150740742048,38.4291340321085
06067,-6.72041420207664,38.1562531836693
06068,-6.18954661540017,38.4729130088761
06069,-6.06156117431649,38.5603645396244
06070,-6.77591158624429,38.3237368799447
06071,-6.5225806908037,38.4564737785183
06072,-6.61631224936544,38.8448805302391
