X,Y,NMUN,
526087.89971657,4743862.44540233,Vitoria-Gasteiz
526406.886915601,4744039.63705455,Vitoria-Gasteiz
526212.421081837,4744097.86057213,Vitoria-Gasteiz
526082.318222304,4744089.15471892,Vitoria-Gasteiz
525890.054493341,4744989.80456376,Vitoria-Gasteiz
525587.723248906,4744868.59239138,Vitoria-Gasteiz
525887.221705165,4744622.88107571,Vitoria-Gasteiz
526051.237351458,4744616.93899247,Vitoria-Gasteiz
526009.601153817,4744299.96526212,Vitoria-Gasteiz
525860.307777783,4744332.15169524,Vitoria-Gasteiz
525711.107881811,4744499.33167938,Vitoria-Gasteiz
525595.852764076,4744553.84736528,Vitoria-Gasteiz
525324.46625614,4744611.55240159,Vitoria-Gasteiz
525253.825684068,4744132.16924402,Vitoria-Gasteiz
525790.283423586,4744137.39264968,Vitoria-Gasteiz
525905.129624612,4744138.89515281,Vitoria-Gasteiz
525987.940647856,4744072.01628549,Vitoria-Gasteiz
525924.356090414,4743747.42939689,Vitoria-Gasteiz
525873.962576605,4743478.82228241,Vitoria-Gasteiz
525796.056223713,4743663.33061546,Vitoria-Gasteiz
525656.626916794,4743769.15570434,Vitoria-Gasteiz
525429.038536971,4743877.60830272,Vitoria-Gasteiz
525711.095802301,4743345.49161451,Vitoria-Gasteiz
525473.843652007,4743306.71189974,Vitoria-Gasteiz
525291.3391677,4743223.13236175,Vitoria-Gasteiz
525336.079845602,4743488.6225562,Vitoria-Gasteiz
525057.727871947,4743574.43909622,Vitoria-Gasteiz
525024.748348309,4743266.02660055,Vitoria-Gasteiz
524984.751957997,4743046.58514103,Vitoria-Gasteiz
526375.187977844,4742823.61768641,Vitoria-Gasteiz
525878.103108378,4742507.18791977,Vitoria-Gasteiz
525028.99547337,4742451.84513652,Vitoria-Gasteiz
524876.22836323,4743653.04739519,Vitoria-Gasteiz
524488.846793572,4743075.45157572,Vitoria-Gasteiz
524509.485048629,4743677.95131638,Vitoria-Gasteiz
524259.372160015,4743376.15342915,Vitoria-Gasteiz
523969.722329017,4742874.80416116,Vitoria-Gasteiz
523712.380119881,4743051.11074097,Vitoria-Gasteiz
523995.029883936,4743396.89718146,Vitoria-Gasteiz
524024.748928053,4743808.92649733,Vitoria-Gasteiz
524355.600197099,4744261.66819359,Vitoria-Gasteiz
526892.421657685,4744634.48798327,Vitoria-Gasteiz
526778.123647424,4744831.60953922,Vitoria-Gasteiz
526820.586378782,4744941.83275176,Vitoria-Gasteiz
527043.175310011,4744861.30630437,Vitoria-Gasteiz
526762.720687682,4745220.72871174,Vitoria-Gasteiz
526830.251733801,4745390.24363571,Vitoria-Gasteiz
526951.627454304,4745366.27000574,Vitoria-Gasteiz
527054.854329469,4745357.0433092,Vitoria-Gasteiz
527074.777676125,4745096.39206671,Vitoria-Gasteiz
527252.984333004,4745196.52992663,Vitoria-Gasteiz
527421.379469813,4745187.46228537,Vitoria-Gasteiz
527267.548025962,4744919.47186508,Vitoria-Gasteiz
527511.75986865,4744970.23346557,Vitoria-Gasteiz
527689.69042065,4744965.00460224,Vitoria-Gasteiz
527852.450077761,4744800.53371263,Vitoria-Gasteiz
527615.867830098,4744808.78264092,Vitoria-Gasteiz
527684.353126408,4744603.75790269,Vitoria-Gasteiz
527347.704944628,4744744.29248077,Vitoria-Gasteiz
527440.132475347,4744512.56697736,Vitoria-Gasteiz
527546.350700856,4744373.62172375,Vitoria-Gasteiz
527363.737015343,4744425.66855188,Vitoria-Gasteiz
527351.036903315,4744330.91847105,Vitoria-Gasteiz
527236.520207432,4744624.65765948,Vitoria-Gasteiz
527103.263977018,4744486.58692313,Vitoria-Gasteiz
527136.872488247,4744333.25406385,Vitoria-Gasteiz
527186.336032806,4744074.04455812,Vitoria-Gasteiz
527466.133128949,4744024.4560302,Vitoria-Gasteiz
527479.674753221,4744220.35338705,Vitoria-Gasteiz
527568.870914501,4744128.7393224,Vitoria-Gasteiz
527724.762205887,4744144.32388876,Vitoria-Gasteiz
527843.77142305,4744310.41646069,Vitoria-Gasteiz
527840.430284406,4744092.72170417,Vitoria-Gasteiz
527898.41182652,4744054.20972894,Vitoria-Gasteiz
528111.880298595,4744325.43524778,Vitoria-Gasteiz
528470.249380849,4744882.44377346,Vitoria-Gasteiz
528225.228724751,4744631.49477059,Vitoria-Gasteiz
528691.341438382,4744355.37880094,Vitoria-Gasteiz
528377.14811627,4743745.61313361,Vitoria-Gasteiz
528415.564711564,4743149.1140885,Vitoria-Gasteiz
529038.686665855,4743594.01163706,Vitoria-Gasteiz
527202.367834373,4743662.89395874,Vitoria-Gasteiz
527323.518189368,4743594.56235686,Vitoria-Gasteiz
527252.054021975,4743503.60656289,Vitoria-Gasteiz
527267.618502009,4743412.98637596,Vitoria-Gasteiz
527287.876567559,4743256.53240118,Vitoria-Gasteiz
527952.791036003,4743330.31751197,Vitoria-Gasteiz
527314.503001528,4743812.29364323,Vitoria-Gasteiz
527439.57069493,4743547.49340409,Vitoria-Gasteiz
527605.966272166,4743543.73111688,Vitoria-Gasteiz
527570.319088763,4743755.31208876,Vitoria-Gasteiz
527478.271902518,4743869.49342643,Vitoria-Gasteiz
527605.887996811,4743869.77161822,Vitoria-Gasteiz
527709.173768893,4743833.57956532,Vitoria-Gasteiz
527802.338404907,4743871.96980703,Vitoria-Gasteiz
527896.682983553,4743889.97811091,Vitoria-Gasteiz
527839.777329924,4743676.86222927,Vitoria-Gasteiz
527798.458073263,4743401.69425079,Vitoria-Gasteiz
528009.313718568,4743377.27314249,Vitoria-Gasteiz
527979.777503462,4743578.5635477,Vitoria-Gasteiz
528067.32892794,4743700.33465918,Vitoria-Gasteiz
527284.770739303,4742864.03545759,Vitoria-Gasteiz
527390.541210096,4742665.95180798,Vitoria-Gasteiz
527589.173773653,4742663.64866101,Vitoria-Gasteiz
527483.377693877,4741846.47530975,Vitoria-Gasteiz
528146.340159474,4742364.4029608,Vitoria-Gasteiz
527318.009581163,4743084.25360476,Vitoria-Gasteiz
527151.168960612,4742863.08193611,Vitoria-Gasteiz
527139.83209539,4742600.63647588,Vitoria-Gasteiz
526883.376467642,4742640.66463152,Vitoria-Gasteiz
526896.744401496,4742730.0591714,Vitoria-Gasteiz
526940.546737007,4742951.77099307,Vitoria-Gasteiz
523471.053866393,4744951.60209092,Vitoria-Gasteiz
524888.105241613,4744645.44967466,Vitoria-Gasteiz
524528.695112767,4744689.83557268,Vitoria-Gasteiz
524392.462829705,4744768.03528484,Vitoria-Gasteiz
524156.656711188,4744787.77957725,Vitoria-Gasteiz
524412.249287694,4744921.52411581,Vitoria-Gasteiz
524068.450760002,4745403.41152411,Vitoria-Gasteiz
524478.365577315,4745422.86637709,Vitoria-Gasteiz
524557.780087995,4745552.21266838,Vitoria-Gasteiz
524891.464737046,4745495.46538096,Vitoria-Gasteiz
524879.569328,4745114.77107503,Vitoria-Gasteiz
525047.636104766,4745208.45033445,Vitoria-Gasteiz
524977.100970679,4744896.37380779,Vitoria-Gasteiz
525619.676099387,4745216.45643802,Vitoria-Gasteiz
526205.883777467,4745515.84462543,Vitoria-Gasteiz
525951.109218769,4745705.60592413,Vitoria-Gasteiz
526260.174044905,4745840.53144194,Vitoria-Gasteiz
526216.836166833,4745965.56168901,Vitoria-Gasteiz
525868.40689219,4745869.90890539,Vitoria-Gasteiz
526199.655066752,4746050.62947953,Vitoria-Gasteiz
525791.778800389,4746026.45887528,Vitoria-Gasteiz
527049.092886365,4746178.27893769,Vitoria-Gasteiz
526188.509450928,4746814.39109025,Vitoria-Gasteiz
525633.981358031,4747065.60461975,Vitoria-Gasteiz
526375.738383012,4747203.29097965,Vitoria-Gasteiz
525899.708483957,4745807.44657792,Vitoria-Gasteiz
525242.28812286,4745792.12240562,Vitoria-Gasteiz
525410.903102258,4745682.02416616,Vitoria-Gasteiz
525231.231372725,4746327.77003312,Vitoria-Gasteiz
525001.93081537,4745983.58951677,Vitoria-Gasteiz
525483.649173123,4745445.07403948,Vitoria-Gasteiz
524377.388592697,4746078.44280424,Vitoria-Gasteiz
524685.399653293,4745813.63204746,Vitoria-Gasteiz
525684.231125168,4746485.14676253,Vitoria-Gasteiz
524822.764878755,4746319.92907147,Vitoria-Gasteiz
531889.448001599,4741889.46075078,Vitoria-Gasteiz
522897.623958565,4740447.0841356,Vitoria-Gasteiz
520879.681545457,4748557.78846092,Vitoria-Gasteiz
543604.852958345,4711546.7226264,Yécora/Iekora
553689.094514754,4750085.71533849,Zalduondo
514640.523955617,4722768.36532065,Zambrana
513392.232509837,4759080.38400646,Zuia
515529.814909417,4739460.32800247,Iruña Oka/Iruña de Oca
514405.266881949,4742626.06905136,Iruña Oka/Iruña de Oca
498838.409470626,4733672.45314438,Lantarón
626129.798419592,4341602.31012962,Abengibre
640953.31909844,4326885.11315927,Alatoz
599273.387381584,4316997.27773593,Albacete
599080.116344239,4317203.21623609,Albacete
599043.792041719,4317049.66958358,Albacete
599116.810174788,4316803.18420946,Albacete
599432.258370769,4316651.25694,Albacete
599692.413622191,4316660.33716394,Albacete
599672.384692457,4317136.36423869,Albacete
599482.514668472,4316813.25150377,Albacete
599379.669737041,4316892.01796494,Albacete
600150.803040002,4318136.99613343,Albacete
599984.330270006,4316845.5958134,Albacete
599663.173588407,4316927.0376695,Albacete
599395.581398908,4317318.86642297,Albacete
598999.976708388,4317478.85034814,Albacete
599063.554458386,4317317.0459227,Albacete
599536.101109386,4317268.79831412,Albacete
599221.977515297,4317574.79014107,Albacete
598773.954969772,4317058.74814296,Albacete
598519.857240074,4317089.20008972,Albacete
598686.2420418,4317359.44091093,Albacete
598495.233274462,4317522.72830475,Albacete
598053.081489567,4317245.12714977,Albacete
598190.501613126,4317610.13839831,Albacete
597887.055029337,4317333.13698499,Albacete
598007.203835463,4317638.30647007,Albacete
596639.638578522,4317749.95923972,Albacete
598435.9967617,4317242.12839609,Albacete
598317.980890343,4317344.77043822,Albacete
598651.469112127,4317799.08212618,Albacete
598777.182663953,4317258.22032099,Albacete
598391.847869882,4317761.62975702,Albacete
598135.685324808,4317415.5417117,Albacete
598751.923747538,4317492.99988227,Albacete
598345.973193138,4317545.12738426,Albacete
598777.629006236,4317662.19430651,Albacete
597633.010165669,4317439.67867835,Albacete
597723.246772264,4317536.16302393,Albacete
597484.479822733,4317314.66997671,Albacete
598055.472592864,4318301.16072739,Albacete
598861.226739969,4316847.24820057,Albacete
598526.932062641,4316842.47797927,Albacete
598247.2948328,4316964.30474286,Albacete
598285.876199254,4316770.32171245,Albacete
597941.03811106,4316859.9747199,Albacete
597778.103959981,4317031.25788151,Albacete
597536.936419021,4316818.23468466,Albacete
597291.001622928,4316835.79258753,Albacete
597949.073256954,4316710.73262049,Albacete
598645.997235423,4316870.9749007,Albacete
598849.628848747,4316747.03846997,Albacete
597427.308703647,4317054.6608955,Albacete
597464.736901392,4316653.17872206,Albacete
596624.973066892,4316573.6314599,Albacete
598500.776886207,4316570.25344619,Albacete
598249.141010231,4316531.71759578,Albacete
598010.560143869,4316517.56935038,Albacete
598299.773769843,4316322.51691082,Albacete
597697.190466336,4316590.07297814,Albacete
597821.320747969,4316362.44032813,Albacete
597853.942373241,4315993.84742246,Albacete
598171.357562467,4316156.72632222,Albacete
598101.882296326,4316306.44264426,Albacete
598437.325455368,4316662.42214686,Albacete
596462.187542173,4315229.36135018,Albacete
597541.379429244,4315555.03476391,Albacete
597326.158356857,4316382.61740977,Albacete
598800.658915961,4316639.10204812,Albacete
598656.764228949,4316362.84010355,Albacete
598714.485187661,4316218.36473661,Albacete
598421.567020497,4316238.85894097,Albacete
598583.064199033,4316124.33745818,Albacete
598350.54400976,4316054.04024072,Albacete
598476.085679852,4315893.32963748,Albacete
598279.480546762,4315920.94365706,Albacete
598167.714964863,4315754.06659844,Albacete
598738.110059062,4316540.1609071,Albacete
598553.672007205,4316432.70116107,Albacete
598516.918291724,4316171.18273712,Albacete
597804.626524392,4315185.14078258,Albacete
599067.773544005,4316573.15600686,Albacete
599193.385924862,4316263.21029783,Albacete
598894.259374189,4316253.71767117,Albacete
598757.014537882,4316052.63652621,Albacete
598944.351043262,4315973.91707672,Albacete
598583.72611811,4315758.32123403,Albacete
599297.348462274,4315747.37026697,Albacete
598888.473547215,4315154.61628221,Albacete
598995.598014283,4316414.26513122,Albacete
599168.418593485,4315713.07640753,Albacete
599000.303992065,4315728.68911348,Albacete
598805.046562702,4315683.00361129,Albacete
599001.432697704,4315583.34721827,Albacete
598973.650496796,4315422.85745874,Albacete
599592.293927757,4316472.18113168,Albacete
599582.303538561,4316193.77521935,Albacete
599375.350810605,4316284.98879925,Albacete
599395.995861706,4316096.32304775,Albacete
599587.705899981,4315760.20632758,Albacete
599790.297277009,4316314.28459105,Albacete
600334.052839715,4316454.45988262,Albacete
600097.581800908,4315677.60447722,Albacete
599612.99154696,4315262.18369425,Albacete
599965.575255996,4316015.49922349,Albacete
600161.781626366,4316304.76007027,Albacete
600231.820078802,4316145.27831847,Albacete
599436.080908173,4315906.54693273,Albacete
599735.432445271,4314510.86733185,Albacete
599951.87364306,4316221.91439544,Albacete
599346.909471695,4316515.76752481,Albacete
600371.08178229,4315079.47875683,Albacete
597856.775039496,4315491.44587051,Albacete
586287.248574423,4306158.92979664,Albacete
597218.690629214,4298859.95097149,Albacete
592980.77896507,4308133.33942691,Albacete
629280.723621561,4270789.2811883,Albatana
639193.213265375,4350410.43247565,Alborea
582073.066740765,4279745.41610463,Alcadozo
637946.516652121,4338600.02250575,Alcalá del Júcar
534765.061740876,4283582.90748248,Alcaraz
550191.604468793,4289005.26898481,Alcaraz
664737.854967106,4303931.53594354,Almansa
664886.678059122,4304052.49752683,Almansa
665141.262915797,4304144.93449899,Almansa
665546.816897992,4304311.90001505,Almansa
665061.315326367,4304617.54398055,Almansa
665228.147336184,4303808.45670867,Almansa
665207.143019559,4303669.88697175,Almansa
665040.97278113,4303684.77603857,Almansa
665552.444065262,4303609.62117544,Almansa
665498.825063413,4303896.79964424,Almansa
665285.570519558,4303462.23992405,Almansa
665513.558605103,4303331.12534893,Almansa
665855.204991459,4303469.50830978,Almansa
665867.962973688,4302968.54628927,Almansa
664608.955086697,4303774.00436097,Almansa
664105.960396267,4304600.32988901,Almansa
665349.496750492,4303201.963513,Almansa
665739.312631291,4300860.3252879,Almansa
655216.010308295,4312018.02033984,Alpera
648155.146711617,4318128.11231906,Alpera
577978.362486254,4268883.22376613,Ayna
575513.472343717,4303061.74524303,Balazote
574207.919498463,4305830.45830912,Balazote
654424.25750125,4347364.02875675,Balsa de Ves
545493.146758489,4299642.96471265,"Ballestero, El"
568822.663861571,4320744.2519496,Barrax
530720.820743607,4264693.96632176,Bienservida
566675.790342142,4270836.71311376,Bogarra
646691.958151385,4305727.46557811,Bonete
529373.298343264,4308378.33378637,"Bonillo, El"
543199.40887195,4313516.74238619,"Bonillo, El"
538500.620638603,4305979.30106398,"Bonillo, El"
648010.518268685,4329956.55822769,Carcelén
623236.871480709,4328536.62440458,Casas de Juan Núñez
566995.649361669,4289955.64600271,Casas de Lázaro
646611.090046533,4345801.32745256,Casas de Ves
631442.332907334,4349808.31174532,Casas-Ibáñez
632474.572038993,4347263.68740339,Casas-Ibáñez
632996.210667837,4354131.2051807,Casas-Ibáñez
672998.007192182,4286276.16024564,Caudete
675308.867825464,4286382.19244167,Caudete
675418.883174322,4286137.82515987,Caudete
674587.691521305,4286088.93621608,Caudete
674381.749035029,4285638.23287106,Caudete
675212.070043051,4285997.90643429,Caudete
675467.749925265,4285763.73052427,Caudete
615501.86962654,4350723.22771191,Cenizate
635399.821511221,4296981.60397121,Corral-Rubio
543543.030683817,4252854.9691166,Cotillas
612317.793730637,4301124.37734793,Chinchilla de Monte-Aragón
619668.731939778,4304539.05423571,Chinchilla de Monte-Aragón
582703.569523035,4256416.95871838,Elche de la Sierra
583064.329637994,4255823.82282441,Elche de la Sierra
578899.284041647,4256649.21738002,Elche de la Sierra
592031.118481365,4249233.98006655,Férez
580379.382314879,4343890.59407801,Fuensanta
635703.673927218,4287668.99640977,Fuente-Álamo
631901.597815565,4282724.19275208,Fuente-Álamo
623573.388338165,4345471.61765185,Fuentealbilla
588954.606617405,4331660.61049477,"Gineta, La"
584400.286921074,4327563.85830698,"Gineta, La"
617724.05437019,4343916.46989062,Golosalvo
613183.811989511,4263636.42750623,Hellín
613539.106949345,4264455.68904979,Hellín
612803.533020583,4263755.51135125,Hellín
612209.975336117,4262472.83367799,Hellín
613326.786988409,4263519.9338004,Hellín
613525.372646575,4263612.02274427,Hellín
613574.927911703,4263193.06459663,Hellín
613252.096734247,4263282.64521695,Hellín
613176.795280048,4263090.28229444,Hellín
613422.265672179,4262836.42039019,Hellín
613867.546869515,4262861.7351644,Hellín
614611.830643157,4263572.12958076,Hellín
613842.895288452,4263216.8294962,Hellín
613652.086737475,4261333.13133085,Hellín
615420.899965106,4261601.65526089,Hellín
606664.368552904,4269726.23506499,Hellín
624050.052767582,4262024.28795039,Hellín
604926.357520124,4257811.77619551,Hellín
613405.491258633,4256883.99015271,Hellín
622394.773361523,4250239.64041398,Hellín
577722.259356685,4311026.22717605,"Herrera, La"
636103.04781452,4314218.77769689,Higueruela
624548.534378997,4313416.4951746,Hoya-Gonzalo
625658.429891847,4335574.21473398,Jorquera
575973.039839074,4241621.22169993,Letur
556800.015551552,4313619.23812117,Lezuza
566885.640594267,4307538.93294715,Lezuza
595037.281144227,4260741.76941149,Liétor
591497.420409444,4269871.62727918,Liétor
603858.947755943,4346667.17217404,Madrigueras
600814.680186028,4346430.59251264,Madrigueras
601607.566847087,4340660.10734965,Madrigueras
604483.596442033,4341857.77807119,Madrigueras
610819.770661772,4340288.65937944,Mahora
559655.093568784,4286227.05122889,Masegoso
559072.669513937,4341576.88434273,Minaya
561769.186627347,4260629.36958863,Molinicos
583659.543481038,4336125.745283,Montalvos
644208.975359557,4293785.40012396,Montealegre del Castillo
649071.006271325,4290698.60922919,Montealegre del Castillo
605671.238625424,4336389.92725998,Motilleja
547907.369051684,4328002.93053692,Munera
547726.441170081,4320151.07123115,Munera
542792.739069756,4319692.14646136,Munera
609824.81155732,4349030.0505539,Navas de Jorquera
556080.808888911,4221928.47690183,Nerpio
630990.62396506,4277322.84874881,Ontur
632175.74570431,4273625.14044986,Ontur
518227.065714619,4309652.77845263,Ossa de Montiel
522312.935874837,4316805.52258507,Ossa de Montiel
557164.723594448,4271226.45162597,Paterna del Madera
558385.317557003,4280306.94386144,Peñascosa
584475.199950816,4288077.66863168,Peñas de San Pedro
628043.766515898,4294937.17843093,Pétrola
533125.246737748,4284147.38115488,Povedilla
594483.968550544,4285372.84346308,Pozohondo
631317.175530535,4324447.79974035,Pozo-Lorente
579244.259435118,4296564.28475396,Pozuelo
633351.463054438,4334376.35404034,"Recueja, La"
550258.257614918,4259416.63387657,Riópar
549516.339357604,4292128.11721274,Robledo
572965.048564782,4339795.61072631,"Roda, La"
573041.099939276,4340047.16683099,"Roda, La"
573514.091765417,4339272.87297332,"Roda, La"
577806.498626862,4341162.05898521,"Roda, La"
572522.7129368,4339753.94992024,"Roda, La"
563605.219009136,4333835.49276139,"Roda, La"
571889.790324275,4340302.78771779,"Roda, La"
575319.296130881,4333458.95448945,"Roda, La"
572666.176073993,4340271.71757674,"Roda, La"
570058.007286301,4344353.80520927,"Roda, La"
539417.371452854,4269757.8524981,Salobre
570778.494473315,4293759.12299742,San Pedro
588611.600615211,4243180.6616449,Socovos
595401.068228711,4244031.42605115,Socovos
589486.332611507,4341520.83462232,Tarazona de la Mancha
591610.544636202,4349255.18881035,Tarazona de la Mancha
586408.16920432,4345501.03112611,Tarazona de la Mancha
597142.65525772,4347713.62100775,Tarazona de la Mancha
595607.839821153,4340512.85256315,Tarazona de la Mancha
607382.199185446,4276749.72587953,Tobarra
614470.295484839,4277557.79768151,Tobarra
614564.053066589,4272867.72947677,Tobarra
614255.952750177,4272050.83962052,Tobarra
621748.528108387,4273919.40113573,Tobarra
615203.246535497,4329261.19591194,Valdeganga
615181.410317115,4333542.45996376,Valdeganga
542979.172613684,4270400.74029818,Vianos
651255.260637534,4339804.13072945,Villa de Ves
582351.424744061,4352665.96257092,Villalgordo del Júcar
621660.988231839,4358944.85195828,Villamalea
625940.789624912,4357170.54176528,Villamalea
531282.981308334,4270169.76533806,Villapalacios
534051.422377363,4346231.60219504,Villarrobledo
531951.023157405,4331247.45783588,Villarrobledo
522424.33347068,4332501.03542426,Villarrobledo
533713.411499496,4346386.12491382,Villarrobledo
533439.626172317,4346400.17335906,Villarrobledo
525588.723158185,4344754.07341445,Villarrobledo
531371.225847366,4351055.20600295,Villarrobledo
534171.002812168,4346941.44000424,Villarrobledo
534453.571516974,4346899.67802117,Villarrobledo
543042.903258911,4348641.87181442,Villarrobledo
536792.223142408,4350849.5037755,Villarrobledo
534590.253940966,4346599.54771838,Villarrobledo
534459.064026593,4345969.03463796,Villarrobledo
544253.339199933,4338988.35953705,Villarrobledo
535139.579383123,4346005.07179192,Villarrobledo
643797.634697747,4353955.45343958,Villatoya
632421.044070033,4330970.01660407,Villavaliente
542097.840763431,4257230.93592347,Villaverde de Guadalimar
536924.541364641,4294698.08548145,Viveros
556602.109476398,4245641.80344173,Yeste
557183.594293972,4242516.27153606,Yeste
605360.528001993,4296470.26567742,Pozo Cañada
610779.992955082,4289340.81275002,Pozo Cañada
745671.797864463,4304943.79351731,Adsubia
705816.54865894,4257532.38622245,Agost
706266.264051283,4256940.74969503,Agost
705878.126045497,4257161.84711492,Agost
716105.773407746,4296070.94176286,Agres
729898.955413055,4265704.39010687,Aigües
686740.081235343,4227861.17139932,Albatera
686515.234780812,4227643.57480825,Albatera
686223.968313167,4227493.06276523,Albatera
686937.038989319,4228084.60459402,Albatera
686031.626765038,4227704.89950286,Albatera
684828.016504804,4231514.13116145,Albatera
686631.830375869,4228280.20924112,Albatera
757997.541047273,4293873.70585595,Alcalalí
725682.840191768,4297018.29717499,Alcocer de Planes
732526.138999173,4282979.9109901,Alcoleja
719720.876682495,4286511.68263978,Alcoy/Alcoi
719624.422378188,4286081.89217221,Alcoy/Alcoi
719384.835878526,4286211.32788083,Alcoy/Alcoi
720093.878214251,4286265.23929038,Alcoy/Alcoi
719677.3688783,4284802.89783842,Alcoy/Alcoi
